Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
01/02/2024 15:00,13094.924649,1676.857325,6576.213727,1383.026272,15178.544116,3453.599226,8524.366877,1485.455965,51372.988157
01/02/2024 16:00,13082.362836,1663.150477,6581.796886,1375.008362,15396.986191,3464.832947,8532.280111,1487.193055,51583.610866
01/02/2024 17:00,13101.696765,1732.779365,6584.540684,1396.02405,15719.601956,3543.250666,8649.303041,1492.814684,52220.01121
01/02/2024 18:00,13539.684104,1860.868814,6470.38787,1416.058902,16359.189346,3586.511195,8934.150094,1525.954683,53692.805009
01/02/2024 19:00,13621.865442,1895.979489,6376.386374,1433.337082,16520.935476,3745.087638,9059.961024,1542.10394,54195.656466
01/02/2024 20:00,13471.646455,1863.844256,6481.620357,1425.966056,16299.1267,3723.153112,8941.498612,1549.36166,53756.217208
01/02/2024 21:00,13175.862413,1854.325294,6238.623686,1312.026207,15911.686447,3650.478836,8732.781793,1537.937434,52413.722111
01/02/2024 22:00,12822.872732,1854.165056,6153.273511,1293.954206,15408.078002,3496.345026,8443.197403,1484.370554,50956.25649
01/02/2024 23:00,12347.50363,1773.166722,6160.175658,1266.6504,14562.989246,3331.567409,8023.315449,1429.335658,48894.704172
01/02/2024 24:00,11909.314655,1675.456428,6065.864959,1153.051117,13694.590454,3198.658824,7585.567382,1364.36156,46646.865378
01/03/2024 01:00,11634.185261,1632.183752,6090.888496,1176.78099,13121.704235,3104.374398,7265.685205,1299.860023,45325.66236
01/03/2024 02:00,11418.284209,1626.731944,6052.948032,1223.619606,12734.445706,2984.922345,7108.658887,1281.335014,44430.945742
01/03/2024 03:00,11347.977885,1622.395083,6148.151899,1198.109508,12717.95601,2865.629344,7054.929196,1275.051024,44230.19995
01/03/2024 04:00,11361.374702,1633.065578,6254.290816,1185.01226,12735.296901,2879.460007,7091.585886,1278.369496,44418.455647
01/03/2024 05:00,11553.798032,1671.64041,6259.938822,1229.312078,13071.450505,2888.784053,7266.891898,1297.745382,45239.56118
01/03/2024 06:00,12080.322358,1769.614902,6355.295652,1275.391119,13778.166781,3009.551758,7686.365189,1341.14517,47295.85293
01/03/2024 07:00,12754.396572,1891.889338,6307.717713,1344.048392,14685.968269,3252.080379,8273.367818,1408.362728,49917.831208
01/03/2024 08:00,13196.846625,1939.153712,6326.33649,1388.46513,15344.21061,3383.34844,8606.260778,1447.2336,51631.855386
01/03/2024 09:00,13368.720091,1977.26815,6327.030622,1366.319634,15547.076552,3391.392632,8695.090853,1433.152251,52106.050784
01/03/2024 10:00,13487.657662,1959.163916,6464.194117,1435.921905,15516.217446,3454.453595,8666.355822,1424.250534,52408.214998
01/03/2024 11:00,13361.116012,1895.865269,6466.084695,1403.149325,15269.33874,3406.175212,8621.336499,1421.907392,51844.973144
01/03/2024 12:00,13007.467265,1832.99844,6450.53,1354.723814,14669.02732,3397.787703,8557.265389,1392.784777,50662.584708
01/03/2024 13:00,12718.420926,1766.819013,6433.493403,1319.956686,14084.50983,3337.874432,8570.519834,1383.986329,49615.580453
01/03/2024 14:00,12563.267661,1692.864509,6368.982599,1289.609458,13460.33065,3359.357234,8481.322137,1337.862674,48553.596921
01/03/2024 15:00,12407.942685,1608.588386,6276.890624,1252.639878,12969.273167,3337.74328,8363.888169,1277.210878,47494.177068
01/03/2024 16:00,12276.713469,1565.986536,6259.851089,1232.063074,12734.805534,3409.092927,8308.076763,1259.148631,47045.738024
01/03/2024 17:00,12281.992133,1592.18749,6294.03081,1246.641045,12897.136258,3459.239265,8373.589943,1269.161781,47413.978726
01/03/2024 18:00,12700.769595,1716.967611,6328.130852,1292.518389,13709.63194,3521.43975,8672.885868,1302.587484,49244.931488
01/03/2024 19:00,13036.052969,1843.630094,6377.857564,1344.168686,14434.859092,3689.969833,8985.593137,1368.164956,51080.296331
01/03/2024 20:00,13035.143555,1852.873306,6355.511781,1353.729572,14496.07008,3675.151133,8877.862786,1389.80611,51036.148323
01/03/2024 21:00,12968.886948,1899.062032,6300.272434,1359.911817,14374.738727,3705.251337,8701.667828,1376.86224,50686.653363
01/03/2024 22:00,12704.773989,1881.430728,6305.252587,1349.568565,14145.437256,3678.28279,8348.371897,1366.83809,49779.955901
01/03/2024 23:00,12241.835257,1814.790277,6251.404083,1314.761082,13590.056693,3583.674501,7938.402877,1339.915677,48074.840447
01/03/2024 24:00,11858.65172,1748.438126,6222.056892,1282.202704,13137.459955,3364.469283,7573.295058,1316.680869,46503.254605
01/04/2024 01:00,11566.605296,1683.499871,6238.318194,1268.739889,12806.928043,3324.801427,7325.281519,1269.199555,45483.373794
01/04/2024 02:00,11411.728806,1734.366803,6173.934365,1278.628821,12711.924576,3244.030034,7245.534133,1261.610395,45061.757932
01/04/2024 03:00,11428.466859,1784.71389,6186.591828,1284.533319,12820.24824,3176.850239,7208.504213,1264.782754,45154.691342
01/04/2024 04:00,11512.386731,1815.341173,6177.078781,1299.203625,13011.700028,3179.978939,7235.52712,1282.882149,45514.098545
01/04/2024 05:00,11832.957885,1892.200895,6148.173942,1335.32166,13621.793428,3185.62251,7449.95652,1308.910401,46774.937241
01/04/2024 06:00,12455.87228,2022.135222,6189.51847,1375.280629,14531.165911,3340.853799,7894.781264,1356.014799,49165.622376
01/04/2024 07:00,13285.912912,2178.304217,6202.28591,1454.936484,15742.858645,3574.083425,8512.095571,1432.252197,52382.72936
01/04/2024 08:00,13658.657708,2273.907505,6231.343227,1469.738541,16458.424202,3704.364412,8827.436632,1473.653379,54097.525606
01/04/2024 09:00,13594.702648,2196.922688,6261.077154,1473.278088,16339.175782,3671.431203,8839.186781,1467.129317,53842.903661
01/04/2024 10:00,13321.674177,2037.547053,6236.896583,1448.819839,15598.21866,3546.490381,8684.686246,1459.803197,52334.136137
01/04/2024 11:00,13021.834438,1886.698978,6248.363792,1423.797293,14826.507064,3419.311294,8449.990987,1457.724871,50734.228718
01/04/2024 12:00,12747.356321,1764.77349,6377.699128,1378.910475,14148.0321,3310.849156,8158.128959,1441.851372,49327.601001
01/04/2024 13:00,12512.682467,1666.200815,6512.819085,1357.198769,13560.108195,3227.735956,8023.549463,1414.216192,48274.510942
01/04/2024 14:00,12398.268104,1580.44275,6527.973683,1341.279498,13203.161729,3197.806855,7902.243021,1402.692138,47553.867778
01/04/2024 15:00,12291.311053,1523.227231,6521.159191,1327.128855,12910.787968,3189.615429,7848.938801,1369.047209,46981.215738
01/04/2024 16:00,12252.613894,1528.355563,6455.42201,1319.676989,12761.4719,3178.727006,7882.468237,1352.023362,46730.75896
01/04/2024 17:00,12302.779259,1563.534241,6398.229844,1282.573113,12941.103352,3215.196029,8010.915877,1376.697292,47091.029007
01/04/2024 18:00,12709.690192,1665.941108,6347.663049,1329.450388,13706.027331,3319.151075,8298.299581,1398.20536,48774.428083
01/04/2024 19:00,12988.57642,1763.839467,6479.498871,1398.322517,14311.096138,3476.419713,8475.632698,1430.523803,50323.909626
01/04/2024 20:00,12931.554923,1782.165499,6546.120953,1388.298303,14294.405016,3466.807441,8339.438603,1428.431753,50177.222489
01/04/2024 21:00,12749.329035,1734.574952,6563.756037,1365.618603,14117.811236,3421.786147,8144.880691,1407.412542,49505.169244
01/04/2024 22:00,12415.018958,1688.109463,6499.557077,1336.076285,13739.359133,3366.190231,7835.069857,1379.38315,48258.764155
01/04/2024 23:00,11894.197832,1662.767753,6407.731367,1298.230999,13028.753593,3250.21591,7402.262616,1344.305187,46288.465258
01/04/2024 24:00,11348.506476,1599.768055,6355.943309,1228.489863,12358.009037,3075.205627,6977.362887,1299.578279,44242.863534
01/05/2024 01:00,11007.938289,1528.628679,6392.926811,1211.783397,11925.790609,3029.721994,6567.053481,1238.31401,42902.15727
01/05/2024 02:00,10809.15924,1519.231805,6383.448664,1201.430274,11711.081762,2918.839192,6431.722573,1227.620195,42202.533704
01/05/2024 03:00,10692.400563,1528.951701,6276.960101,1183.596735,11660.478377,2882.260473,6402.246793,1227.618503,41854.513246
01/05/2024 04:00,10709.251716,1550.443403,6258.856018,1209.37842,11794.357976,2781.109616,6444.00323,1244.382253,41991.782632
01/05/2024 05:00,10909.665164,1589.464682,6264.127147,1215.135831,12161.938307,2787.570185,6636.385218,1280.149649,42844.436184
01/05/2024 06:00,11363.734417,1692.707734,6257.542667,1263.913574,12796.568298,2949.991075,7075.105428,1332.249426,44731.812619
01/05/2024 07:00,12028.489881,1814.5655,6308.572297,1333.417298,13777.92761,3151.267796,7659.295964,1407.316728,47480.853075
01/05/2024 08:00,12473.771333,1875.173787,6360.560092,1380.520893,14443.543388,3256.83511,8084.0357,1459.072093,49333.512396
01/05/2024 09:00,12751.681896,1941.833327,6329.196794,1420.776712,14774.197066,3287.296563,7957.055445,1444.964567,49907.002369
01/05/2024 10:00,13065.168947,1975.522688,6362.140869,1417.661224,14989.432432,3265.135576,7668.377687,1408.985248,50152.424671
01/05/2024 11:00,13181.945628,1958.821267,6319.732336,1403.553418,15014.064832,3232.750615,7337.82515,1362.049575,49810.742821
01/05/2024 12:00,13072.638634,1911.712263,6218.712548,1389.183827,14667.466755,3191.568233,7053.496115,1327.593122,48832.371497
01/05/2024 13:00,12854.49176,1806.198467,6198.561475,1370.828127,14362.953142,3179.38211,6866.87828,1281.984284,47921.277643
01/05/2024 14:00,12598.947669,1808.513295,6194.265566,1363.277457,13871.559312,3248.518272,6752.78643,1231.925756,47069.793757
01/05/2024 15:00,12393.032467,1789.849124,6174.478884,1353.160114,13421.533281,3267.906826,6715.854496,1195.341095,46311.156288
01/05/2024 16:00,12236.342393,1721.333548,6180.175216,1347.101112,13214.600891,3311.490872,6767.188388,1170.826556,45949.058978
01/05/2024 17:00,12134.821506,1796.333241,6219.641991,1325.752943,13199.960272,3328.138108,6857.038896,1166.969371,46028.656329
01/05/2024 18:00,12365.863261,1844.75611,6253.697294,1348.402291,13892.235918,3272.989049,7179.683067,1196.859374,47354.486365
01/05/2024 19:00,12559.536757,1889.294628,6320.640754,1382.901611,14309.491729,3419.531672,7600.485541,1271.669298,48753.551991
01/05/2024 20:00,12467.649189,1891.147012,6281.742462,1385.791534,14163.143719,3413.498388,7667.856689,1304.832199,48575.661193
01/05/2024 21:00,12390.841554,1901.898273,6260.99626,1357.834573,13985.971465,3400.433517,7657.482318,1337.595288,48293.053249
01/05/2024 22:00,12361.512038,1863.868252,6312.705121,1304.902842,13816.239843,3409.391191,7589.413199,1342.928881,48000.961368
01/05/2024 23:00,12155.559392,1815.843353,6311.212139,1333.19171,13394.982508,3397.769036,7412.581438,1332.255947,47153.395523
01/05/2024 24:00,11889.172281,1782.708787,6334.815154,1305.121157,12868.734616,3276.623832,7203.751089,1328.827314,45989.75423
01/06/2024 01:00,11568.270953,1734.214022,6243.936462,1268.971918,12427.415385,3228.931361,7137.074438,1316.505556,44925.320095
01/06/2024 02:00,11410.68281,1702.372395,6328.849679,1238.024501,12256.123996,3146.783419,7073.90906,1327.832024,44484.577884
01/06/2024 03:00,11298.958358,1648.860382,6338.027494,1226.540553,12265.849063,3155.981245,7091.95599,1352.165319,44378.338405
01/06/2024 04:00,11329.041429,1678.845208,6300.126355,1214.398821,12468.84849,3151.533578,7158.232681,1386.48728,44687.513842
01/06/2024 05:00,11478.477057,1730.947492,6346.803881,1224.531104,12783.731242,3219.674596,7372.754609,1443.924535,45600.844517
01/06/2024 06:00,11738.677717,1790.791426,6376.496969,1253.350824,13343.903687,3318.369004,7659.7124,1488.031353,46969.333381
01/06/2024 07:00,12141.682237,1872.818945,6406.960885,1320.349698,14009.099032,3484.188048,8062.985611,1552.224587,48850.309043
01/06/2024 08:00,12427.134969,1943.580686,6386.924203,1360.84282,14577.308297,3624.16333,8468.918673,1617.002982,50405.875961
01/06/2024 09:00,12490.008951,1967.420774,6396.077023,1391.606775,14950.380633,3696.422455,8537.513027,1622.889256,51052.318894
01/06/2024 10:00,12370.293376,1939.259718,6436.204109,1374.131109,15138.437983,3585.802912,8074.108748,1523.005333,50441.243288
01/06/2024 11:00,12134.933307,1896.052183,6401.62311,1383.832406,15120.539504,3457.413993,7609.702475,1416.811989,49420.908966
01/06/2024 12:00,11882.337263,1845.528757,6386.002776,1360.970612,14619.378177,3305.991074,7195.337852,1309.091553,47904.638063
01/06/2024 13:00,11657.363401,1767.593615,6373.724084,1316.776936,13885.78769,3110.916584,6867.122239,1250.739452,46230.024
01/06/2024 14:00,11431.680955,1711.544358,6323.504926,1263.480678,13272.773193,3074.593374,6586.493567,1197.596687,44861.667739
01/06/2024 15:00,11268.609111,1624.831512,6306.377633,1228.147251,13010.783921,3094.345207,6482.875193,1155.397602,44171.36743
01/06/2024 16:00,11219.207226,1571.812289,6211.068292,1219.722014,12959.738299,3195.076197,6512.978577,1148.858013,44038.460907
01/06/2024 17:00,11180.805215,1627.270801,6145.017447,1232.629641,13205.161554,3314.156153,6677.378063,1153.95449,44536.373364
01/06/2024 18:00,11480.365353,1710.336792,6187.406273,1262.697022,13722.406414,3319.602923,6962.87734,1192.263122,45837.955238
01/06/2024 19:00,11867.078792,1807.240691,6373.839351,1374.134559,14371.468656,3371.031847,7359.045065,1276.206864,47800.045824
01/06/2024 20:00,11849.342606,1858.529096,6443.532146,1397.81933,14455.701986,3381.748358,7384.877152,1307.616876,48079.167549
01/06/2024 21:00,11842.172394,1916.255251,6487.869271,1400.448819,14604.951108,3339.897876,7439.832378,1331.828075,48363.255171
01/06/2024 22:00,11732.774831,1922.735176,6576.388476,1376.203015,14480.788236,3259.130331,7386.045803,1339.556388,48073.622257
01/06/2024 23:00,11559.077579,1891.247762,6634.00988,1311.922921,14229.28814,3210.389367,7273.059197,1326.808295,47435.80314
01/06/2024 24:00,11326.181932,1865.271273,6611.153349,1290.807453,13878.69679,3156.500983,7130.168106,1322.297929,46581.077815
01/07/2024 01:00,11030.581537,1847.201774,6296.954815,1165.230666,13523.966517,3034.541042,7039.596128,1335.475647,45273.548126
01/07/2024 02:00,10911.53037,1827.921138,6310.718926,1161.209841,13408.140097,2982.997199,7016.706322,1340.513202,44959.737094
01/07/2024 03:00,10913.524374,1873.632056,6455.477328,1222.694669,13507.674148,2955.584881,7088.94255,1368.660344,45386.19035
01/07/2024 04:00,10915.432877,1889.728955,6420.170263,1215.304985,13677.519605,2991.717586,7195.793614,1394.207272,45699.875157
01/07/2024 05:00,11061.724922,1931.08397,6438.574293,1305.815975,14040.394878,2993.591123,7363.60154,1435.539076,46570.325776
01/07/2024 06:00,11313.438918,2014.461956,6443.958109,1371.143342,14603.910936,3005.794074,7627.901209,1483.6627,47864.271245
01/07/2024 07:00,11669.944966,2120.643954,6455.45222,1407.572272,15366.097414,3082.788158,7988.701853,1547.534904,49638.735741
01/07/2024 08:00,11973.571858,2193.250414,6352.492952,1461.318751,16086.594869,3126.866257,8446.129524,1609.646232,51249.870857
01/07/2024 09:00,12224.577271,2184.323455,6288.257912,1482.611625,16063.962968,3222.649604,8491.605696,1597.94637,51555.9349
01/07/2024 10:00,12099.037253,2011.977776,6255.716434,1414.826911,15115.171489,3278.526259,8027.460349,1505.687927,49708.404398
01/07/2024 11:00,11905.051922,1812.796961,6219.96722,1346.459146,14117.823732,3293.938323,7537.787769,1388.778208,47622.603282
01/07/2024 12:00,11733.510942,1669.227869,6178.314967,1304.070659,13475.328434,3217.232205,7171.864777,1306.859929,46056.409782
01/07/2024 13:00,11634.620362,1563.948944,6190.027797,1279.198561,12979.91185,3112.376738,6875.869426,1256.633841,44892.587519
01/07/2024 14:00,11534.871342,1530.111412,6171.916117,1253.05812,12529.058097,3089.674863,6626.099148,1205.368074,43940.157173
01/07/2024 15:00,11466.476235,1419.164866,6122.468094,1222.208737,12156.058135,3204.892646,6519.347876,1166.926694,43277.543283
01/07/2024 16:00,11527.113431,1399.537757,6110.997238,1211.246211,12014.114881,3207.062234,6644.473645,1152.629182,43267.17458
01/07/2024 17:00,11687.84802,1466.179176,6175.350294,1226.182967,12241.979755,3212.487876,6842.032672,1172.1703440000001,44024.231103
01/07/2024 18:00,12158.112038,1597.603882,6213.944943,1256.430001,13031.680171,3353.23127,7241.237275,1206.998411,46059.23799
01/07/2024 19:00,12657.814184,1743.159751,6338.586722,1318.274934,13943.998194,3515.169,7650.506012,1280.034085,48447.542882
01/07/2024 20:00,12697.990443,1794.420516,6294.196417,1347.367867,14182.227004,3456.869792,7709.505065,1296.821167,48779.398271
01/07/2024 21:00,12546.369243,1796.967826,6309.440451,1339.212388,14119.467246,3525.756005,7594.353123,1297.302323,48528.868606
01/07/2024 22:00,12258.230745,1778.363029,6371.539339,1313.598925,13792.250612,3441.128209,7346.975303,1288.098278,47590.18444
01/07/2024 23:00,11743.252051,1692.42606,6207.229605,1205.635887,13131.806441,3299.177126,6954.077276,1236.652229,45470.256675
01/07/2024 24:00,11296.460655,1623.173745,6114.446226,1179.108012,12541.273663,3093.892519,6570.257032,1192.871603,43611.483455
01/08/2024 01:00,10872.934088,1542.876861,5955.415673,1208.302276,12084.328654,3004.153374,6267.204653,1145.647981,42080.86356
01/08/2024 02:00,10690.139895,1526.353204,5945.124175,1193.235349,11847.372593,2868.912528,6087.078285,1126.13396,41284.34999
01/08/2024 03:00,10574.53883,1514.35266,6038.405464,1183.187744,11781.988003,2736.21842,6001.307694,1123.543186,40953.542001
01/08/2024 04:00,10536.313877,1514.771656,6143.708217,1182.101257,11810.920138,2787.250065,5998.859339,1127.778898,41101.703448
01/08/2024 05:00,10708.353543,1555.492945,6104.092131,1199.572464,12134.773789,2816.649792,6125.186443,1137.95611,41782.077218
01/08/2024 06:00,11228.203674,1659.170139,6125.232404,1258.271323,12946.170317,2941.343075,6460.758834,1178.282074,43797.43184
01/08/2024 07:00,11875.800292,1793.838046,6143.353436,1345.596671,14138.738594,3036.074718,7010.084139,1255.125747,46598.611643
01/08/2024 08:00,12217.377528,1850.103705,6140.28869,1285.745798,14726.329054,3200.751793,7291.127558,1302.546862,48014.270988
01/08/2024 09:00,12345.706908,1823.775634,6221.176632,1298.427412,14764.08712,3156.823273,7307.801027,1293.024728,48210.822733
01/08/2024 10:00,12416.581574,1804.524681,6312.066441,1295.279946,14697.588982,3256.925992,7305.203877,1291.206726,48379.378218
01/08/2024 11:00,12547.221131,1749.779571,6352.151058,1284.524122,14703.372601,3412.205261,7205.358537,1300.671239,48555.283519
01/08/2024 12:00,12605.756491,1732.314434,6302.498738,1278.629421,14849.457793,3631.385451,7175.549217,1311.023889,48886.615434
01/08/2024 13:00,12630.007402,1702.62344,6237.065702,1268.994359,14705.371711,3776.316752,7228.291357,1297.808792,48846.479516
01/08/2024 14:00,12681.71682,1663.515348,6190.818525,1311.02905,14378.780671,3961.908009,6995.631231,1295.646911,48479.046566
01/08/2024 15:00,12604.621109,1648.248952,6096.612609,1327.489601,14155.066398,4057.971758,6935.990096,1281.972222,48107.972744
01/08/2024 16:00,12577.361687,1630.495334,6041.774978,1341.513307,14071.504348,4131.066464,7011.260627,1270.487669,48075.464415
01/08/2024 17:00,12353.305635,1665.930761,6007.915727,1355.203531,14320.922748,4120.145701,7303.693462,1297.115596,48424.233161
01/08/2024 18:00,12386.037136,1773.905035,6057.359825,1427.040215,14995.739507,3945.153756,7702.895298,1357.666035,49645.796807
01/08/2024 19:00,12483.445334,1790.898854,6190.453195,1524.824026,15537.443923,3923.464013,8221.615602,1448.781186,51120.926133
01/08/2024 20:00,12400.598493,1828.13131,6266.563255,1537.971043,15495.342461,3773.748375,8231.189543,1472.574853,51006.119333
01/08/2024 21:00,12264.297388,1820.711751,6367.017919,1545.814114,15568.000836,3693.010089,8204.481095,1494.588398,50957.921591
01/08/2024 22:00,11955.592136,1773.295372,6412.993948,1536.229909,15471.790331,3588.353516,7924.738358,1476.913472,50139.907042
01/08/2024 23:00,11537.204424,1700.951305,6380.787425,1505.729792,15089.914799,3405.52354,7599.76892,1436.40329,48656.283496
01/08/2024 24:00,11134.490451,1666.50652,6460.997379,1473.803245,14806.868847,3199.216229,7299.456111,1408.225484,47449.564266
01/09/2024 01:00,10967.847166,1739.239841,6485.372254,1453.730731,14655.619516,2956.004401,7148.508647,1421.37682,46827.699375
01/09/2024 02:00,10903.548472,1769.015621,6470.788575,1456.342587,14717.608076,2905.511114,7119.838421,1417.386685,46760.039552
01/09/2024 03:00,10925.977836,1777.721408,6391.833248,1458.865138,14888.435165,2865.988508,7252.876982,1424.0591,46985.757385
01/09/2024 04:00,11170.354861,1855.504087,6289.247239,1460.789243,15221.0767,2890.8214,7394.287556,1441.48759,47723.568676
01/09/2024 05:00,11619.337036,1939.060132,6275.105768,1490.230399,15895.464461,2973.625589,7722.464108,1478.889311,49394.176803
01/09/2024 06:00,12518.983621,2079.53882,6354.600572,1558.719139,17109.599949,3196.555229,8338.728612,1551.315406,52708.041348
01/09/2024 07:00,13615.981738,2264.766732,6424.608519,1648.774042,18629.832674,3600.098316,9180.474066,1659.532213,57024.068301
01/09/2024 08:00,14152.87598,2267.395098,6393.636926,1639.846499,19332.189815,3814.386495,9555.675007,1706.533133,58862.538954
01/09/2024 09:00,14087.469502,2229.692756,6317.575071,1608.783765,18751.015707,3757.680356,9232.661104,1645.52546,57630.403721
01/09/2024 10:00,14010.060422,2195.678813,6372.315119,1592.803646,18059.680234,3671.022198,8813.162759,1564.957671,56279.680861
01/09/2024 11:00,13927.351416,2142.077544,6363.231411,1551.54644,17429.965365,3594.602632,8414.376156,1492.242029,54915.392993
01/09/2024 12:00,13687.283237,2052.909315,6311.088029,1500.045173,16676.540719,3513.782319,8038.448492,1418.194852,53198.292136
01/09/2024 13:00,13444.1934,1995.66431,6315.93583,1438.819125,16031.022894,3404.444751,7699.683298,1348.945867,51678.709477
01/09/2024 14:00,13223.914054,1930.943688,6259.028236,1390.546201,15389.822904,3363.803559,7442.327233,1291.287626,50291.673502
01/09/2024 15:00,12983.541667,1853.608352,6116.563646,1357.768366,14835.617441,3346.760757,7284.01505,1246.346402,49024.221681
01/09/2024 16:00,12798.610147,1820.027201,6061.678376,1363.28844,14329.892522,3338.879762,7216.851742,1223.442707,48152.670897
01/09/2024 17:00,12765.450337,1834.588527,6064.939334,1370.307283,14441.503442,3379.175883,7427.121585,1235.645567,48518.731958
01/09/2024 18:00,13224.042678,1970.36423,6111.667982,1396.735799,15350.348275,3515.32488,7862.125124,1283.500106,50714.109075
01/09/2024 19:00,13694.870339,2096.907368,6144.303084,1426.560493,16288.496101,3788.374253,8522.792757,1403.153651,53365.458045
01/09/2024 20:00,13791.15885,2152.873343,6240.067302,1517.769066,16671.600899,3931.554389,8832.409897,1453.466466,54590.90021
01/09/2024 21:00,13838.756418,2181.000016,6313.98389,1479.198431,16864.385419,3982.810493,8958.303246,1489.314717,55107.752631
